Id,Predicted
1.0,0.043092538087890736
2.0,0.2166610628673328
3.0,0.029534700527366075
4.0,0.14821745963632724
5.0,0.6056268370862392
6.0,0.8481697618938908
7.0,0.008132475070045173
8.0,0.3573279339520188
9.0,0.9946307343762769
10.0,0.7554398397508751
11.0,0.38350517824166697
12.0,0.328410346554592
13.0,0.0019161368933722192
14.0,0.09850153973457113
15.0,0.22403141588605738
16.0,0.051710282858393616
17.0,0.003820864248242767
18.0,0.01490328840284229
19.0,0.22280555376151873
20.0,0.16457474919999152
21.0,0.829160093035091
22.0,0.00552932138243664
23.0,0.04804290010836193
24.0,0.4420155577363828
25.0,0.029476382598062026
26.0,0.6595886119515155
27.0,0.0010141099856168874
28.0,0.4409538483231171
29.0,0.23177501141772697
30.0,0.3354541869658471
31.0,0.034522086869901845
32.0,0.0012043659343780077
33.0,0.3290160273941826
34.0,0.07476394982122168
35.0,0.010518149891813107
36.0,0.020485041832654087
37.0,0.002636101803767831
38.0,0.011937099903201975
39.0,0.17345022755206024
40.0,0.5785491291112117
41.0,0.059443455759627235
42.0,0.6032286201809283
43.0,0.3470011906259467
44.0,0.02115094420033646
45.0,0.004502559259787566
46.0,0.7203362668611876
47.0,0.3093119420215834
48.0,0.13251513633584117
49.0,0.36147838712621516
50.0,0.04196587362441245
51.0,0.15174773604841038
52.0,0.0003074449040026643
53.0,0.9519964020313993
54.0,0.49376848848285765
55.0,0.11275802397135452
56.0,0.4341767941046386
57.0,0.05971516003991277
58.0,0.34885120758313265
59.0,0.391941479236427
60.0,0.47037418887802573
61.0,0.2709319777543663
62.0,0.0038081286379021704
63.0,0.361015335612052
64.0,0.8688033986837984
65.0,0.0742029464243616
66.0,0.22773362978907982
67.0,0.009831869865734222
68.0,0.35831855323968215
69.0,0.4959064872252539
70.0,0.0017044455361296795
71.0,0.0008673437761024296
72.0,0.012898261650158482
73.0,0.35354054923843486
74.0,0.007831516695410292
75.0,0.061258052885529414
76.0,0.00846969037141563
77.0,0.49206637877610165
78.0,0.03626382484650049
79.0,5.6750789470930846e-05
80.0,0.031306450104724146
81.0,0.0006417818993597925
82.0,0.6865984051812919
83.0,0.30499473771997837
84.0,0.3961199633571488
85.0,0.995653318799172
86.0,0.018366484188188963
87.0,0.414694635653902
88.0,0.7273773967939333
89.0,0.007045336182467981
90.0,0.48060261660318687
91.0,0.5270074449113917
92.0,0.020356506080797972
93.0,0.0018321971693739396
94.0,0.27070805853216956
95.0,0.6290344928491671
96.0,0.04300825300428666
97.0,0.9309682938292269
98.0,0.433612166116676
99.0,0.03958733061643905
100.0,0.011421091291781824
101.0,0.5981924552445743
102.0,0.9995743583737952
103.0,0.35095421954859535
104.0,0.0008429315588887442
105.0,0.012673263336730856
106.0,0.9878312061043015
107.0,0.039346698698441214
108.0,0.006741566221001668
109.0,0.007838340021108507
110.0,0.2997821727922789
111.0,0.021858331182783384
112.0,0.7621540137326928
113.0,0.7216484760421217
114.0,0.18560753810614938
115.0,0.008733661016585199
116.0,0.18596737537691455
117.0,0.4805400509094769
118.0,0.5597411201007407
119.0,0.5007872425198743
120.0,0.004546017647778004
121.0,0.0009957528791470361
122.0,0.675553318142836
123.0,0.025721913755174873
124.0,0.5060616630855677
125.0,0.0006234834359118375
126.0,0.8186629876509859
127.0,0.0006719247999804814
128.0,0.33227793524294624
129.0,0.14578315968748393
130.0,0.03799976680873288
131.0,0.059344001846636525
132.0,0.009019213722087836
133.0,0.3040939358903571
134.0,0.7101484323488307
135.0,0.053685729072175045
136.0,0.6956963412650897
137.0,0.27974829521034156
138.0,0.286012511646041
139.0,0.00046494305360793227
140.0,0.38988270469718683
141.0,0.27626734836094524
142.0,0.003908465491843537
143.0,0.0009715720140908281
144.0,0.16163455827781845
145.0,0.10867173507238102
146.0,0.0015576223209012518
147.0,0.009916701371930271
148.0,0.0020330939559492956
149.0,0.4508336141236665
150.0,0.023445158015125353
151.0,0.020802737534141878
152.0,0.012510339249506229
153.0,0.02031617684061679
154.0,0.0012707584784542938
155.0,0.038891093576447676
156.0,0.42713598117824264
157.0,0.023815320878480956
158.0,0.04131229064760341
159.0,0.05045207898541944
160.0,0.1281770112917601
161.0,9.97840395585189e-05
162.0,0.0015762252356751282
163.0,0.037554136364772714
164.0,0.006335206146060721
165.0,0.715938088331698
166.0,0.018087130828985946
167.0,0.1526937846667481
168.0,0.2526635277907342
169.0,0.00017483131738185587
170.0,0.01784275344782314
171.0,0.03475687331752461
172.0,0.12384593372868256
173.0,0.7326989787577911
174.0,0.12761829295371613
175.0,0.3408759519118375
176.0,0.002922341023383368
177.0,0.0009684490438289825
178.0,0.017646460050674356
179.0,0.0003476128089311471
180.0,0.5079340472655494
181.0,0.3653413615288489
182.0,0.027522124738116712
183.0,0.036051950618704066
184.0,0.06042075944919494
185.0,0.3763715526109826
186.0,0.21743765439545779
187.0,0.06483979996234827
188.0,0.19835409096254306
189.0,0.7824941691113602
190.0,0.4014907053310629
191.0,0.005947091947912673
192.0,0.08479879928509786
193.0,0.7324277944406299
194.0,0.47855688824615816
195.0,0.34821350828087183
196.0,0.005352819470337358
197.0,0.034833910146304346
198.0,0.9928731216841977
199.0,0.9546029312870692
200.0,0.007619648741755285
201.0,0.1289429949282767
202.0,0.00021033124941879894
203.0,0.7941012416699644
204.0,0.07267436208766001
205.0,0.011003361435161669
206.0,0.00014878569808916841
207.0,0.9755575739280687
208.0,0.08102577702499723
209.0,0.9994889276693814
210.0,3.2985277734651666e-05
211.0,0.33034039237022744
212.0,0.24943836469293165
213.0,0.02771982785217961
214.0,0.2572520092335791
215.0,0.0792531688246123
216.0,0.43101530431369844
217.0,0.10002259635608896
218.0,0.6938516953802987
219.0,0.681446763516792
220.0,0.003119085802275945
221.0,0.2246006375838472
222.0,0.004731495214250651
223.0,0.16260765694651294
224.0,0.039107128532174656
225.0,0.0016037192020130495
226.0,0.0002923583741670571
227.0,0.00034817628708611227
228.0,0.18397154230679355
229.0,0.025044293367241142
230.0,0.011316815101291367
231.0,0.0043363744142631815
